,AUC,rep,subsample,model,train_dataset,eval_dataset
0,0.6401317730463618,2,2,sirs,mimic,aumc
0,0.646948529436743,2,3,sirs,mimic,aumc
0,0.6301205152475453,2,4,sirs,mimic,aumc
0,0.6377872618863261,2,5,sirs,mimic,aumc
0,0.6415327187427617,2,6,sirs,mimic,aumc
0,0.6384370789049936,2,7,sirs,mimic,aumc
0,0.6409925733291229,2,8,sirs,mimic,aumc
0,0.630384314449401,2,9,sirs,mimic,aumc
0,0.6476045902816974,1,0,sirs,mimic,aumc
0,0.6330025456720959,1,1,sirs,mimic,aumc
0,0.6401317730463618,1,2,sirs,mimic,aumc
0,0.646948529436743,1,3,sirs,mimic,aumc
0,0.6301205152475453,1,4,sirs,mimic,aumc
0,0.6377872618863261,1,5,sirs,mimic,aumc
0,0.6415327187427617,1,6,sirs,mimic,aumc
0,0.6384370789049936,1,7,sirs,mimic,aumc
0,0.6409925733291229,1,8,sirs,mimic,aumc
0,0.630384314449401,1,9,sirs,mimic,aumc
0,0.7096356698299862,4,0,sofa,mimic,aumc
0,0.7122199395491133,4,1,sofa,mimic,aumc
0,0.712554731051262,4,2,sofa,mimic,aumc
0,0.7143871368109204,4,3,sofa,mimic,aumc
0,0.7094846092857867,4,4,sofa,mimic,aumc
0,0.713017219034727,4,5,sofa,mimic,aumc
0,0.71613137263783,4,6,sofa,mimic,aumc
0,0.713026485869211,4,7,sofa,mimic,aumc
0,0.7076844777318856,4,8,sofa,mimic,aumc
0,0.7015250710554699,4,9,sofa,mimic,aumc
0,0.7096356698299862,1,0,sofa,mimic,aumc
0,0.7122199395491133,1,1,sofa,mimic,aumc
0,0.712554731051262,1,2,sofa,mimic,aumc
0,0.7143871368109204,1,3,sofa,mimic,aumc
0,0.7094846092857867,1,4,sofa,mimic,aumc
0,0.713017219034727,1,5,sofa,mimic,aumc
0,0.71613137263783,1,6,sofa,mimic,aumc
0,0.713026485869211,1,7,sofa,mimic,aumc
0,0.7076844777318856,1,8,sofa,mimic,aumc
0,0.7015250710554699,1,9,sofa,mimic,aumc
0,0.7096356698299862,2,0,sofa,mimic,aumc
0,0.7122199395491133,2,1,sofa,mimic,aumc
0,0.712554731051262,2,2,sofa,mimic,aumc
0,0.7143871368109204,2,3,sofa,mimic,aumc
0,0.7094846092857867,2,4,sofa,mimic,aumc
0,0.713017219034727,2,5,sofa,mimic,aumc
0,0.71613137263783,2,6,sofa,mimic,aumc
0,0.713026485869211,2,7,sofa,mimic,aumc
0,0.7076844777318856,2,8,sofa,mimic,aumc
0,0.7015250710554699,2,9,sofa,mimic,aumc
0,0.7096356698299862,3,0,sofa,mimic,aumc
0,0.7122199395491133,3,1,sofa,mimic,aumc
0,0.712554731051262,3,2,sofa,mimic,aumc
0,0.7143871368109204,3,3,sofa,mimic,aumc
0,0.7094846092857867,3,4,sofa,mimic,aumc
0,0.713017219034727,3,5,sofa,mimic,aumc
0,0.71613137263783,3,6,sofa,mimic,aumc
0,0.713026485869211,3,7,sofa,mimic,aumc
0,0.7076844777318856,3,8,sofa,mimic,aumc
0,0.7015250710554699,3,9,sofa,mimic,aumc
0,0.7096356698299862,0,0,sofa,mimic,aumc
0,0.7122199395491133,0,1,sofa,mimic,aumc
0,0.712554731051262,0,2,sofa,mimic,aumc
0,0.7143871368109204,0,3,sofa,mimic,aumc
0,0.7094846092857867,0,4,sofa,mimic,aumc
0,0.713017219034727,0,5,sofa,mimic,aumc
0,0.71613137263783,0,6,sofa,mimic,aumc
0,0.713026485869211,0,7,sofa,mimic,aumc
0,0.7076844777318856,0,8,sofa,mimic,aumc
0,0.7015250710554699,0,9,sofa,mimic,aumc
0,0.7477005655073841,3,0,AttentionModel,mimic,eicu
0,0.7591024785549346,3,1,AttentionModel,mimic,eicu
0,0.7575899424178167,3,2,AttentionModel,mimic,eicu
0,0.7619362853220133,3,3,AttentionModel,mimic,eicu
0,0.7574498049314582,3,4,AttentionModel,mimic,eicu
0,0.7597244952081568,3,5,AttentionModel,mimic,eicu
0,0.7587138510808746,3,6,AttentionModel,mimic,eicu
0,0.7648847592743646,3,7,AttentionModel,mimic,eicu
0,0.7635946668849063,3,8,AttentionModel,mimic,eicu
0,0.7576431692059626,3,9,AttentionModel,mimic,eicu
0,0.7374313130300727,1,0,AttentionModel,mimic,eicu
0,0.7504699548422152,1,1,AttentionModel,mimic,eicu
0,0.7450263543425972,1,2,AttentionModel,mimic,eicu
0,0.7509936379211246,1,3,AttentionModel,mimic,eicu
0,0.7467584038497757,1,4,AttentionModel,mimic,eicu
0,0.7502058819854865,1,5,AttentionModel,mimic,eicu
0,0.7511468220734338,1,6,AttentionModel,mimic,eicu
0,0.755974383967881,1,7,AttentionModel,mimic,eicu
0,0.7521803694810534,1,8,AttentionModel,mimic,eicu
0,0.748860216477711,1,9,AttentionModel,mimic,eicu
0,0.7505142482799418,2,0,AttentionModel,mimic,eicu
0,0.7612307229594529,2,1,AttentionModel,mimic,eicu
0,0.7559556535118814,2,2,AttentionModel,mimic,eicu
0,0.7597526884030625,2,3,AttentionModel,mimic,eicu
0,0.760432285427779,2,4,AttentionModel,mimic,eicu
0,0.7633179542377653,2,5,AttentionModel,mimic,eicu
0,0.7637406546511109,2,6,AttentionModel,mimic,eicu
0,0.7634426232102922,2,7,AttentionModel,mimic,eicu
0,0.7640063758055156,2,8,AttentionModel,mimic,eicu
0,0.7606457829842221,2,9,AttentionModel,mimic,eicu
0,0.7254952301509645,0,0,AttentionModel,mimic,eicu
0,0.7414841054794032,0,1,AttentionModel,mimic,eicu
0,0.7403653065444491,0,2,AttentionModel,mimic,eicu
0,0.7431059767099446,0,3,AttentionModel,mimic,eicu
0,0.738703183576662,0,4,AttentionModel,mimic,eicu
0,0.738296623427535,0,5,AttentionModel,mimic,eicu
0,0.7415080261065795,0,6,AttentionModel,mimic,eicu
0,0.73951977143089,0,7,AttentionModel,mimic,eicu
0,0.7421606478886316,0,8,AttentionModel,mimic,eicu
0,0.7391392252828202,0,9,AttentionModel,mimic,eicu
0,0.7423754101687339,4,0,AttentionModel,mimic,eicu
0,0.756677294873911,4,1,AttentionModel,mimic,eicu
0,0.7525703282294144,4,2,AttentionModel,mimic,eicu
0,0.7565728188084764,4,3,AttentionModel,mimic,eicu
0,0.7532001756012245,4,4,AttentionModel,mimic,eicu
0,0.7558440177485819,4,5,AttentionModel,mimic,eicu
0,0.7543353809241331,4,6,AttentionModel,mimic,eicu
0,0.7590966528247364,4,7,AttentionModel,mimic,eicu
0,0.7593066727921615,4,8,AttentionModel,mimic,eicu
0,0.7552907176901932,4,9,AttentionModel,mimic,eicu
0,0.7461160716304612,3,0,GRUModel,mimic,eicu
0,0.7595340693528505,3,1,GRUModel,mimic,eicu
0,0.7562554126540777,3,2,GRUModel,mimic,eicu
0,0.7595292976254719,3,3,GRUModel,mimic,eicu
0,0.758227355985412,3,4,GRUModel,mimic,eicu
0,0.7618916864423124,3,5,GRUModel,mimic,eicu
0,0.7615519792707385,3,6,GRUModel,mimic,eicu
0,0.7642969139885967,3,7,GRUModel,mimic,eicu
0,0.7646493269163994,3,8,GRUModel,mimic,eicu
0,0.7614270461156332,3,9,GRUModel,mimic,eicu
0,0.7420446485458645,2,0,GRUModel,mimic,eicu
0,0.7561158024872119,2,1,GRUModel,mimic,eicu
0,0.7522128177676233,2,2,GRUModel,mimic,eicu
0,0.7570157622024388,2,3,GRUModel,mimic,eicu
0,0.7552619912439411,2,4,GRUModel,mimic,eicu
0,0.7566147536942289,2,5,GRUModel,mimic,eicu
0,0.7563826019743314,2,6,GRUModel,mimic,eicu
0,0.7613817365743443,2,7,GRUModel,mimic,eicu
0,0.7603976014768646,2,8,GRUModel,mimic,eicu
0,0.7582519609875427,2,9,GRUModel,mimic,eicu
0,0.7413006734744528,0,0,GRUModel,mimic,eicu
0,0.7554696903988283,0,1,GRUModel,mimic,eicu
0,0.7516472803650929,0,2,GRUModel,mimic,eicu
0,0.7526100690671362,0,3,GRUModel,mimic,eicu
0,0.7538242147347467,0,4,GRUModel,mimic,eicu
0,0.7554622504233401,0,5,GRUModel,mimic,eicu
0,0.7546506207575736,0,6,GRUModel,mimic,eicu
0,0.7585308661676738,0,7,GRUModel,mimic,eicu
0,0.7567295441226426,0,8,GRUModel,mimic,eicu
0,0.7580129885688007,0,9,GRUModel,mimic,eicu
0,0.7548800162552589,4,0,GRUModel,mimic,eicu
0,0.7692143904317152,4,1,GRUModel,mimic,eicu
0,0.7616235588207368,4,2,GRUModel,mimic,eicu
0,0.7681313894241465,4,3,GRUModel,mimic,eicu
0,0.7679640478450551,4,4,GRUModel,mimic,eicu
0,0.7719691609277495,4,5,GRUModel,mimic,eicu
0,0.7699926866874334,4,6,GRUModel,mimic,eicu
0,0.7752087960654679,4,7,GRUModel,mimic,eicu
0,0.7736107870026623,4,8,GRUModel,mimic,eicu
0,0.7727295435225523,4,9,GRUModel,mimic,eicu
0,0.7492870152499364,1,0,GRUModel,mimic,eicu
0,0.7598822729340935,1,1,GRUModel,mimic,eicu
0,0.7547757403625398,1,2,GRUModel,mimic,eicu
0,0.7611368782227119,1,3,GRUModel,mimic,eicu
0,0.7608550741734466,1,4,GRUModel,mimic,eicu
0,0.764611416250118,1,5,GRUModel,mimic,eicu
0,0.7648059785155897,1,6,GRUModel,mimic,eicu
0,0.7664485943210217,1,7,GRUModel,mimic,eicu
0,0.7650332291321184,1,8,GRUModel,mimic,eicu
0,0.7644225466210356,1,9,GRUModel,mimic,eicu
0,0.6634012681646569,3,0,lgbm,mimic,eicu
0,0.6646408898454732,3,1,lgbm,mimic,eicu
0,0.6651292963755846,3,2,lgbm,mimic,eicu
0,0.6674723174157815,3,3,lgbm,mimic,eicu
0,0.6653235537873787,3,4,lgbm,mimic,eicu
0,0.6617091437451127,3,5,lgbm,mimic,eicu
0,0.6623478847577479,3,6,lgbm,mimic,eicu
0,0.6662347048157451,3,7,lgbm,mimic,eicu
0,0.6710168502318274,3,8,lgbm,mimic,eicu
0,0.6686346615951076,3,9,lgbm,mimic,eicu
0,0.6830531771053545,1,0,lgbm,mimic,eicu
0,0.6802472410472684,1,1,lgbm,mimic,eicu
0,0.6820010444300368,1,2,lgbm,mimic,eicu
0,0.684292982543089,1,3,lgbm,mimic,eicu
0,0.6829458113435573,1,4,lgbm,mimic,eicu
0,0.6821611395817371,1,5,lgbm,mimic,eicu
0,0.6847585077880856,1,6,lgbm,mimic,eicu
0,0.6877430297804039,1,7,lgbm,mimic,eicu
0,0.6904794699325381,1,8,lgbm,mimic,eicu
0,0.6910936885313423,1,9,lgbm,mimic,eicu
0,0.6818614772081084,2,0,lgbm,mimic,eicu
0,0.6819641215277612,2,1,lgbm,mimic,eicu
0,0.6882726147505056,2,2,lgbm,mimic,eicu
0,0.6892990827349895,2,3,lgbm,mimic,eicu
0,0.6856027931344941,2,4,lgbm,mimic,eicu
0,0.6856562992577904,2,5,lgbm,mimic,eicu
0,0.6868221806558277,2,6,lgbm,mimic,eicu
0,0.6914405939175814,2,7,lgbm,mimic,eicu
0,0.695372491018825,2,8,lgbm,mimic,eicu
0,0.6887531826652185,2,9,lgbm,mimic,eicu
0,0.6827562332233226,0,0,lgbm,mimic,eicu
0,0.6853276030313491,0,1,lgbm,mimic,eicu
0,0.6888295846092862,0,2,lgbm,mimic,eicu
0,0.6895891475739089,0,3,lgbm,mimic,eicu
0,0.6895163902681165,0,4,lgbm,mimic,eicu
0,0.6853168002645347,0,5,lgbm,mimic,eicu
0,0.684538638510196,0,6,lgbm,mimic,eicu
0,0.6927738352999395,0,7,lgbm,mimic,eicu
0,0.6989819694817743,0,8,lgbm,mimic,eicu
0,0.6928455296475423,0,9,lgbm,mimic,eicu
0,0.68368307584957,4,0,lgbm,mimic,eicu
0,0.6833764653475203,4,1,lgbm,mimic,eicu
0,0.681149261590499,4,2,lgbm,mimic,eicu
0,0.6829145245537689,4,3,lgbm,mimic,eicu
0,0.6848274031846615,4,4,lgbm,mimic,eicu
0,0.681270688102328,4,5,lgbm,mimic,eicu
0,0.6831078704460436,4,6,lgbm,mimic,eicu
0,0.690931375082019,4,7,lgbm,mimic,eicu
0,0.6930202538897663,4,8,lgbm,mimic,eicu
0,0.6817081141803778,4,9,lgbm,mimic,eicu
0,0.7096281961707518,0,0,lr,mimic,eicu
0,0.722738895349397,0,1,lr,mimic,eicu
0,0.7179877979350306,0,2,lr,mimic,eicu
0,0.7197835889073432,0,3,lr,mimic,eicu
0,0.7232666944293455,0,4,lr,mimic,eicu
0,0.7211944129193799,0,5,lr,mimic,eicu
0,0.7207007402196568,0,6,lr,mimic,eicu
0,0.7213349377357372,0,7,lr,mimic,eicu
0,0.7273958474322069,0,8,lr,mimic,eicu
0,0.7250086317545036,0,9,lr,mimic,eicu
0,0.7027153723092019,3,0,lr,mimic,eicu
0,0.7169300862173866,3,1,lr,mimic,eicu
0,0.7131234057686862,3,2,lr,mimic,eicu
0,0.7149121621326919,3,3,lr,mimic,eicu
0,0.7188530039713438,3,4,lr,mimic,eicu
0,0.7157794426755779,3,5,lr,mimic,eicu
0,0.7146775980968056,3,6,lr,mimic,eicu
0,0.7158949311137711,3,7,lr,mimic,eicu
0,0.7222015606720926,3,8,lr,mimic,eicu
0,0.7207790658633619,3,9,lr,mimic,eicu
0,0.7056421427938768,4,0,lr,mimic,eicu
0,0.720014908813492,4,1,lr,mimic,eicu
0,0.7155406891604867,4,2,lr,mimic,eicu
0,0.7171299753923834,4,3,lr,mimic,eicu
0,0.7207907367391666,4,4,lr,mimic,eicu
0,0.7186569141795389,4,5,lr,mimic,eicu
0,0.7179716285648496,4,6,lr,mimic,eicu
0,0.7186919638338374,4,7,lr,mimic,eicu
0,0.7246226555345671,4,8,lr,mimic,eicu
0,0.7223299717586043,4,9,lr,mimic,eicu
0,0.7064516033227763,2,0,lr,mimic,eicu
0,0.7205946003584223,2,1,lr,mimic,eicu
0,0.7145972773449729,2,2,lr,mimic,eicu
0,0.7187294340345272,2,3,lr,mimic,eicu
0,0.7216591479007768,2,4,lr,mimic,eicu
0,0.7190322375590272,2,5,lr,mimic,eicu
0,0.7182236843393079,2,6,lr,mimic,eicu
0,0.7189688573686543,2,7,lr,mimic,eicu
0,0.7249009452179657,2,8,lr,mimic,eicu
0,0.722361630790622,2,9,lr,mimic,eicu
0,0.7071822306718767,1,0,lr,mimic,eicu
0,0.7190900862676285,1,1,lr,mimic,eicu
0,0.7150213346144583,1,2,lr,mimic,eicu
0,0.7180035199093007,1,3,lr,mimic,eicu
0,0.7210488658614402,1,4,lr,mimic,eicu
0,0.7197810034398089,1,5,lr,mimic,eicu
0,0.7180293674170644,1,6,lr,mimic,eicu
0,0.7185575644475084,1,7,lr,mimic,eicu
0,0.7251698011657717,1,8,lr,mimic,eicu
0,0.7228669977085187,1,9,lr,mimic,eicu
0,0.6422611453678213,0,0,mews,mimic,eicu
0,0.6438924506947665,0,1,mews,mimic,eicu
0,0.6404930304228416,0,2,mews,mimic,eicu
0,0.6457081833917192,0,3,mews,mimic,eicu
0,0.643889919020604,0,4,mews,mimic,eicu
0,0.6450015158749322,0,5,mews,mimic,eicu
0,0.6501943225319322,0,6,mews,mimic,eicu
0,0.6487821926717863,0,7,mews,mimic,eicu
0,0.6447328957788032,0,8,mews,mimic,eicu
0,0.6503155698677068,0,9,mews,mimic,eicu
0,0.6422611453678213,3,0,mews,mimic,eicu
0,0.6438924506947665,3,1,mews,mimic,eicu
0,0.6404930304228416,3,2,mews,mimic,eicu
0,0.6457081833917192,3,3,mews,mimic,eicu
0,0.643889919020604,3,4,mews,mimic,eicu
0,0.6450015158749322,3,5,mews,mimic,eicu
0,0.6501943225319322,3,6,mews,mimic,eicu
0,0.6487821926717863,3,7,mews,mimic,eicu
0,0.6447328957788032,3,8,mews,mimic,eicu
0,0.6503155698677068,3,9,mews,mimic,eicu
0,0.6422611453678213,4,0,mews,mimic,eicu
0,0.6438924506947665,4,1,mews,mimic,eicu
0,0.6404930304228416,4,2,mews,mimic,eicu
0,0.6457081833917192,4,3,mews,mimic,eicu
0,0.643889919020604,4,4,mews,mimic,eicu
0,0.6450015158749322,4,5,mews,mimic,eicu
0,0.6501943225319322,4,6,mews,mimic,eicu
0,0.6487821926717863,4,7,mews,mimic,eicu
0,0.6447328957788032,4,8,mews,mimic,eicu
0,0.6503155698677068,4,9,mews,mimic,eicu
0,0.6422611453678213,2,0,mews,mimic,eicu
0,0.6438924506947665,2,1,mews,mimic,eicu
0,0.6404930304228416,2,2,mews,mimic,eicu
0,0.6457081833917192,2,3,mews,mimic,eicu
0,0.643889919020604,2,4,mews,mimic,eicu
0,0.6450015158749322,2,5,mews,mimic,eicu
0,0.6501943225319322,2,6,mews,mimic,eicu
0,0.6487821926717863,2,7,mews,mimic,eicu
0,0.6447328957788032,2,8,mews,mimic,eicu
0,0.6503155698677068,2,9,mews,mimic,eicu
0,0.6422611453678213,1,0,mews,mimic,eicu
0,0.6438924506947665,1,1,mews,mimic,eicu
0,0.6404930304228416,1,2,mews,mimic,eicu
0,0.6457081833917192,1,3,mews,mimic,eicu
0,0.643889919020604,1,4,mews,mimic,eicu
0,0.6450015158749322,1,5,mews,mimic,eicu
0,0.6501943225319322,1,6,mews,mimic,eicu
0,0.6487821926717863,1,7,mews,mimic,eicu
0,0.6447328957788032,1,8,mews,mimic,eicu
0,0.6503155698677068,1,9,mews,mimic,eicu
0,0.6443726997998421,3,0,news,mimic,eicu
0,0.6483922454905138,3,1,news,mimic,eicu
0,0.6418500862767073,3,2,news,mimic,eicu
0,0.6463869921499874,3,3,news,mimic,eicu
0,0.6448116386480786,3,4,news,mimic,eicu
0,0.6473276680360417,3,5,news,mimic,eicu
0,0.6479329497727635,3,6,news,mimic,eicu
0,0.652605582847765,3,7,news,mimic,eicu
0,0.6516647493068923,3,8,news,mimic,eicu
0,0.6555166066660792,3,9,news,mimic,eicu
0,0.6443726997998421,0,0,news,mimic,eicu
0,0.6483922454905138,0,1,news,mimic,eicu
0,0.6418500862767073,0,2,news,mimic,eicu
0,0.6463869921499874,0,3,news,mimic,eicu
0,0.6448116386480786,0,4,news,mimic,eicu
0,0.6473276680360417,0,5,news,mimic,eicu
0,0.6479329497727635,0,6,news,mimic,eicu
0,0.652605582847765,0,7,news,mimic,eicu
0,0.6516647493068923,0,8,news,mimic,eicu
0,0.6555166066660792,0,9,news,mimic,eicu
0,0.6443726997998421,4,0,news,mimic,eicu
0,0.6483922454905138,4,1,news,mimic,eicu
0,0.6418500862767073,4,2,news,mimic,eicu
0,0.6463869921499874,4,3,news,mimic,eicu
0,0.6448116386480786,4,4,news,mimic,eicu
0,0.6473276680360417,4,5,news,mimic,eicu
0,0.6479329497727635,4,6,news,mimic,eicu
0,0.652605582847765,4,7,news,mimic,eicu
0,0.6516647493068923,4,8,news,mimic,eicu
0,0.6555166066660792,4,9,news,mimic,eicu
0,0.6443726997998421,1,0,news,mimic,eicu
0,0.6483922454905138,1,1,news,mimic,eicu
0,0.6418500862767073,1,2,news,mimic,eicu
0,0.6463869921499874,1,3,news,mimic,eicu
0,0.6448116386480786,1,4,news,mimic,eicu
0,0.6473276680360417,1,5,news,mimic,eicu
0,0.6479329497727635,1,6,news,mimic,eicu
0,0.652605582847765,1,7,news,mimic,eicu
0,0.6516647493068923,1,8,news,mimic,eicu
0,0.6555166066660792,1,9,news,mimic,eicu
0,0.6443726997998421,2,0,news,mimic,eicu
0,0.6483922454905138,2,1,news,mimic,eicu
0,0.6418500862767073,2,2,news,mimic,eicu
0,0.6463869921499874,2,3,news,mimic,eicu
0,0.6448116386480786,2,4,news,mimic,eicu
0,0.6473276680360417,2,5,news,mimic,eicu
0,0.6479329497727635,2,6,news,mimic,eicu
0,0.652605582847765,2,7,news,mimic,eicu
0,0.6516647493068923,2,8,news,mimic,eicu
0,0.6555166066660792,2,9,news,mimic,eicu
0,0.6167034252226427,3,0,qsofa,mimic,eicu
0,0.6118288240031076,3,1,qsofa,mimic,eicu
0,0.615148083579973,3,2,qsofa,mimic,eicu
0,0.6164693179954484,3,3,qsofa,mimic,eicu
0,0.615354473044017,3,4,qsofa,mimic,eicu
0,0.6157996480395279,3,5,qsofa,mimic,eicu
0,0.6185186630411119,3,6,qsofa,mimic,eicu
0,0.6220193329141963,3,7,qsofa,mimic,eicu
0,0.6224744402323718,3,8,qsofa,mimic,eicu
0,0.6200436885593259,3,9,qsofa,mimic,eicu
0,0.6167034252226427,2,0,qsofa,mimic,eicu
0,0.6118288240031076,2,1,qsofa,mimic,eicu
0,0.615148083579973,2,2,qsofa,mimic,eicu
0,0.6164693179954484,2,3,qsofa,mimic,eicu
0,0.615354473044017,2,4,qsofa,mimic,eicu
0,0.6157996480395279,2,5,qsofa,mimic,eicu
0,0.6185186630411119,2,6,qsofa,mimic,eicu
0,0.6220193329141963,2,7,qsofa,mimic,eicu
0,0.6224744402323718,2,8,qsofa,mimic,eicu
0,0.6200436885593259,2,9,qsofa,mimic,eicu
0,0.6167034252226427,1,0,qsofa,mimic,eicu
0,0.6118288240031076,1,1,qsofa,mimic,eicu
0,0.615148083579973,1,2,qsofa,mimic,eicu
0,0.6164693179954484,1,3,qsofa,mimic,eicu
0,0.615354473044017,1,4,qsofa,mimic,eicu
0,0.6157996480395279,1,5,qsofa,mimic,eicu
0,0.6185186630411119,1,6,qsofa,mimic,eicu
0,0.6220193329141963,1,7,qsofa,mimic,eicu
0,0.6224744402323718,1,8,qsofa,mimic,eicu
0,0.6200436885593259,1,9,qsofa,mimic,eicu
0,0.6167034252226427,0,0,qsofa,mimic,eicu
0,0.6118288240031076,0,1,qsofa,mimic,eicu
0,0.615148083579973,0,2,qsofa,mimic,eicu
0,0.6164693179954484,0,3,qsofa,mimic,eicu
0,0.615354473044017,0,4,qsofa,mimic,eicu
0,0.6157996480395279,0,5,qsofa,mimic,eicu
0,0.6185186630411119,0,6,qsofa,mimic,eicu
0,0.6220193329141963,0,7,qsofa,mimic,eicu
0,0.6224744402323718,0,8,qsofa,mimic,eicu
0,0.6200436885593259,0,9,qsofa,mimic,eicu
0,0.6167034252226427,4,0,qsofa,mimic,eicu
0,0.6118288240031076,4,1,qsofa,mimic,eicu
0,0.615148083579973,4,2,qsofa,mimic,eicu
0,0.6164693179954484,4,3,qsofa,mimic,eicu
0,0.615354473044017,4,4,qsofa,mimic,eicu
0,0.6157996480395279,4,5,qsofa,mimic,eicu
0,0.6185186630411119,4,6,qsofa,mimic,eicu
0,0.6220193329141963,4,7,qsofa,mimic,eicu
0,0.6224744402323718,4,8,qsofa,mimic,eicu
0,0.6200436885593259,4,9,qsofa,mimic,eicu
0,0.648722138828343,0,0,sirs,mimic,eicu
0,0.6508821450419613,0,1,sirs,mimic,eicu
0,0.6533508986131655,0,2,sirs,mimic,eicu
0,0.655301550193614,0,3,sirs,mimic,eicu
0,0.6528604084435293,0,4,sirs,mimic,eicu
0,0.6565283892755682,0,5,sirs,mimic,eicu
0,0.651987424084588,0,6,sirs,mimic,eicu
0,0.6527580031519276,0,7,sirs,mimic,eicu
0,0.652354505153998,0,8,sirs,mimic,eicu
0,0.6594729558874738,0,9,sirs,mimic,eicu
0,0.648722138828343,2,0,sirs,mimic,eicu
0,0.6508821450419613,2,1,sirs,mimic,eicu
0,0.6533508986131655,2,2,sirs,mimic,eicu
0,0.655301550193614,2,3,sirs,mimic,eicu
0,0.6528604084435293,2,4,sirs,mimic,eicu
0,0.6565283892755682,2,5,sirs,mimic,eicu
0,0.651987424084588,2,6,sirs,mimic,eicu
0,0.6527580031519276,2,7,sirs,mimic,eicu
0,0.652354505153998,2,8,sirs,mimic,eicu
0,0.6594729558874738,2,9,sirs,mimic,eicu
0,0.648722138828343,1,0,sirs,mimic,eicu
0,0.6508821450419613,1,1,sirs,mimic,eicu
0,0.6533508986131655,1,2,sirs,mimic,eicu
0,0.655301550193614,1,3,sirs,mimic,eicu
0,0.6528604084435293,1,4,sirs,mimic,eicu
0,0.6565283892755682,1,5,sirs,mimic,eicu
0,0.651987424084588,1,6,sirs,mimic,eicu
0,0.6527580031519276,1,7,sirs,mimic,eicu
0,0.652354505153998,1,8,sirs,mimic,eicu
0,0.6594729558874738,1,9,sirs,mimic,eicu
0,0.648722138828343,3,0,sirs,mimic,eicu
0,0.6508821450419613,3,1,sirs,mimic,eicu
0,0.6533508986131655,3,2,sirs,mimic,eicu
0,0.655301550193614,3,3,sirs,mimic,eicu
0,0.6528604084435293,3,4,sirs,mimic,eicu
0,0.6565283892755682,3,5,sirs,mimic,eicu
0,0.651987424084588,3,6,sirs,mimic,eicu
0,0.6527580031519276,3,7,sirs,mimic,eicu
0,0.652354505153998,3,8,sirs,mimic,eicu
0,0.6594729558874738,3,9,sirs,mimic,eicu
0,0.648722138828343,4,0,sirs,mimic,eicu
0,0.6508821450419613,4,1,sirs,mimic,eicu
0,0.6533508986131655,4,2,sirs,mimic,eicu
0,0.655301550193614,4,3,sirs,mimic,eicu
0,0.6528604084435293,4,4,sirs,mimic,eicu
0,0.6565283892755682,4,5,sirs,mimic,eicu
0,0.651987424084588,4,6,sirs,mimic,eicu
0,0.6527580031519276,4,7,sirs,mimic,eicu
0,0.652354505153998,4,8,sirs,mimic,eicu
0,0.6594729558874738,4,9,sirs,mimic,eicu
0,0.701044766477368,1,0,sofa,mimic,eicu
0,0.7062404780334275,1,1,sofa,mimic,eicu
0,0.6980053873204553,1,2,sofa,mimic,eicu
0,0.6997512973394984,1,3,sofa,mimic,eicu
0,0.7066429909084908,1,4,sofa,mimic,eicu
0,0.7134532280997967,1,5,sofa,mimic,eicu
0,0.705747808411008,1,6,sofa,mimic,eicu
0,0.7138788543027903,1,7,sofa,mimic,eicu
0,0.7105781086142935,1,8,sofa,mimic,eicu
0,0.710646101982591,1,9,sofa,mimic,eicu
0,0.701044766477368,4,0,sofa,mimic,eicu
0,0.7062404780334275,4,1,sofa,mimic,eicu
0,0.6980053873204553,4,2,sofa,mimic,eicu
0,0.6997512973394984,4,3,sofa,mimic,eicu
0,0.7066429909084908,4,4,sofa,mimic,eicu
0,0.7134532280997967,4,5,sofa,mimic,eicu
0,0.705747808411008,4,6,sofa,mimic,eicu
0,0.7138788543027903,4,7,sofa,mimic,eicu
0,0.7105781086142935,4,8,sofa,mimic,eicu
0,0.710646101982591,4,9,sofa,mimic,eicu
0,0.701044766477368,3,0,sofa,mimic,eicu
0,0.7062404780334275,3,1,sofa,mimic,eicu
0,0.6980053873204553,3,2,sofa,mimic,eicu
0,0.6997512973394984,3,3,sofa,mimic,eicu
0,0.7066429909084908,3,4,sofa,mimic,eicu
0,0.7134532280997967,3,5,sofa,mimic,eicu
0,0.705747808411008,3,6,sofa,mimic,eicu
0,0.7138788543027903,3,7,sofa,mimic,eicu
0,0.7105781086142935,3,8,sofa,mimic,eicu
0,0.710646101982591,3,9,sofa,mimic,eicu
0,0.701044766477368,0,0,sofa,mimic,eicu
0,0.7062404780334275,0,1,sofa,mimic,eicu
0,0.6980053873204553,0,2,sofa,mimic,eicu
0,0.6997512973394984,0,3,sofa,mimic,eicu
0,0.7066429909084908,0,4,sofa,mimic,eicu
0,0.7134532280997967,0,5,sofa,mimic,eicu
0,0.705747808411008,0,6,sofa,mimic,eicu
0,0.7138788543027903,0,7,sofa,mimic,eicu
0,0.7105781086142935,0,8,sofa,mimic,eicu
0,0.710646101982591,0,9,sofa,mimic,eicu
0,0.701044766477368,2,0,sofa,mimic,eicu
0,0.7062404780334275,2,1,sofa,mimic,eicu
0,0.6980053873204553,2,2,sofa,mimic,eicu
0,0.6997512973394984,2,3,sofa,mimic,eicu
0,0.7066429909084908,2,4,sofa,mimic,eicu
0,0.7134532280997967,2,5,sofa,mimic,eicu
0,0.705747808411008,2,6,sofa,mimic,eicu
