,AUPRC,rep,subsample,model,train_dataset,eval_dataset
0,0.384417846303426,1,9,mews,eicu,aumc
0,0.4228961571644888,1,0,news,eicu,aumc
0,0.4098895028740304,1,1,news,eicu,aumc
0,0.41506615997493734,1,2,news,eicu,aumc
0,0.4107407961013596,1,3,news,eicu,aumc
0,0.4007158918980882,1,4,news,eicu,aumc
0,0.3983188735328488,1,5,news,eicu,aumc
0,0.42421580309688733,1,6,news,eicu,aumc
0,0.39075252718853104,1,7,news,eicu,aumc
0,0.43971884559979113,1,8,news,eicu,aumc
0,0.3762346611706659,1,9,news,eicu,aumc
0,0.4228961571644888,2,0,news,eicu,aumc
0,0.4098895028740304,2,1,news,eicu,aumc
0,0.41506615997493734,2,2,news,eicu,aumc
0,0.4107407961013596,2,3,news,eicu,aumc
0,0.4007158918980882,2,4,news,eicu,aumc
0,0.3983188735328488,2,5,news,eicu,aumc
0,0.42421580309688733,2,6,news,eicu,aumc
0,0.39075252718853104,2,7,news,eicu,aumc
0,0.43971884559979113,2,8,news,eicu,aumc
0,0.3762346611706659,2,9,news,eicu,aumc
0,0.4228961571644888,4,0,news,eicu,aumc
0,0.4098895028740304,4,1,news,eicu,aumc
0,0.41506615997493734,4,2,news,eicu,aumc
0,0.4107407961013596,4,3,news,eicu,aumc
0,0.4007158918980882,4,4,news,eicu,aumc
0,0.3983188735328488,4,5,news,eicu,aumc
0,0.42421580309688733,4,6,news,eicu,aumc
0,0.39075252718853104,4,7,news,eicu,aumc
0,0.43971884559979113,4,8,news,eicu,aumc
0,0.3762346611706659,4,9,news,eicu,aumc
0,0.4228961571644888,3,0,news,eicu,aumc
0,0.4098895028740304,3,1,news,eicu,aumc
0,0.41506615997493734,3,2,news,eicu,aumc
0,0.4107407961013596,3,3,news,eicu,aumc
0,0.4007158918980882,3,4,news,eicu,aumc
0,0.3983188735328488,3,5,news,eicu,aumc
0,0.42421580309688733,3,6,news,eicu,aumc
0,0.39075252718853104,3,7,news,eicu,aumc
0,0.43971884559979113,3,8,news,eicu,aumc
0,0.3762346611706659,3,9,news,eicu,aumc
0,0.4228961571644888,0,0,news,eicu,aumc
0,0.4098895028740304,0,1,news,eicu,aumc
0,0.41506615997493734,0,2,news,eicu,aumc
0,0.4107407961013596,0,3,news,eicu,aumc
0,0.4007158918980882,0,4,news,eicu,aumc
0,0.3983188735328488,0,5,news,eicu,aumc
0,0.42421580309688733,0,6,news,eicu,aumc
0,0.39075252718853104,0,7,news,eicu,aumc
0,0.43971884559979113,0,8,news,eicu,aumc
0,0.3762346611706659,0,9,news,eicu,aumc
0,0.38307583185178307,0,0,qsofa,eicu,aumc
0,0.3696094335045871,0,1,qsofa,eicu,aumc
0,0.37718370438878634,0,2,qsofa,eicu,aumc
0,0.32420896284768064,0,3,qsofa,eicu,aumc
0,0.3722707577624136,0,4,qsofa,eicu,aumc
0,0.33471461850498774,0,5,qsofa,eicu,aumc
0,0.38743813812891315,0,6,qsofa,eicu,aumc
0,0.33627214782195075,0,7,qsofa,eicu,aumc
0,0.3721755571405787,0,8,qsofa,eicu,aumc
0,0.33011542669480637,0,9,qsofa,eicu,aumc
0,0.38307583185178307,3,0,qsofa,eicu,aumc
0,0.3696094335045871,3,1,qsofa,eicu,aumc
0,0.37718370438878634,3,2,qsofa,eicu,aumc
0,0.32420896284768064,3,3,qsofa,eicu,aumc
0,0.3722707577624136,3,4,qsofa,eicu,aumc
0,0.33471461850498774,3,5,qsofa,eicu,aumc
0,0.38743813812891315,3,6,qsofa,eicu,aumc
0,0.33627214782195075,3,7,qsofa,eicu,aumc
0,0.3721755571405787,3,8,qsofa,eicu,aumc
0,0.33011542669480637,3,9,qsofa,eicu,aumc
0,0.38307583185178307,1,0,qsofa,eicu,aumc
0,0.3696094335045871,1,1,qsofa,eicu,aumc
0,0.37718370438878634,1,2,qsofa,eicu,aumc
0,0.32420896284768064,1,3,qsofa,eicu,aumc
0,0.3722707577624136,1,4,qsofa,eicu,aumc
0,0.33471461850498774,1,5,qsofa,eicu,aumc
0,0.38743813812891315,1,6,qsofa,eicu,aumc
0,0.33627214782195075,1,7,qsofa,eicu,aumc
0,0.3721755571405787,1,8,qsofa,eicu,aumc
0,0.33011542669480637,1,9,qsofa,eicu,aumc
0,0.38307583185178307,4,0,qsofa,eicu,aumc
0,0.3696094335045871,4,1,qsofa,eicu,aumc
0,0.37718370438878634,4,2,qsofa,eicu,aumc
0,0.32420896284768064,4,3,qsofa,eicu,aumc
0,0.3722707577624136,4,4,qsofa,eicu,aumc
0,0.33471461850498774,4,5,qsofa,eicu,aumc
0,0.38743813812891315,4,6,qsofa,eicu,aumc
0,0.33627214782195075,4,7,qsofa,eicu,aumc
0,0.3721755571405787,4,8,qsofa,eicu,aumc
0,0.33011542669480637,4,9,qsofa,eicu,aumc
0,0.38307583185178307,2,0,qsofa,eicu,aumc
0,0.3696094335045871,2,1,qsofa,eicu,aumc
0,0.37718370438878634,2,2,qsofa,eicu,aumc
0,0.32420896284768064,2,3,qsofa,eicu,aumc
0,0.3722707577624136,2,4,qsofa,eicu,aumc
0,0.33471461850498774,2,5,qsofa,eicu,aumc
0,0.38743813812891315,2,6,qsofa,eicu,aumc
0,0.33627214782195075,2,7,qsofa,eicu,aumc
0,0.3721755571405787,2,8,qsofa,eicu,aumc
0,0.33011542669480637,2,9,qsofa,eicu,aumc
0,0.336488347643049,3,0,sirs,eicu,aumc
0,0.33785524943849893,3,1,sirs,eicu,aumc
0,0.31955933912613,3,2,sirs,eicu,aumc
0,0.3487689964328572,3,3,sirs,eicu,aumc
0,0.35067906474919286,3,4,sirs,eicu,aumc
0,0.3759632517930058,3,5,sirs,eicu,aumc
0,0.40700398027941487,3,6,sirs,eicu,aumc
0,0.4043746786249587,3,7,sirs,eicu,aumc
0,0.3418870729065151,3,8,sirs,eicu,aumc
0,0.37334525958716325,3,9,sirs,eicu,aumc
0,0.336488347643049,0,0,sirs,eicu,aumc
0,0.33785524943849893,0,1,sirs,eicu,aumc
0,0.31955933912613,0,2,sirs,eicu,aumc
0,0.3487689964328572,0,3,sirs,eicu,aumc
0,0.35067906474919286,0,4,sirs,eicu,aumc
0,0.3759632517930058,0,5,sirs,eicu,aumc
0,0.40700398027941487,0,6,sirs,eicu,aumc
0,0.4043746786249587,0,7,sirs,eicu,aumc
0,0.3418870729065151,0,8,sirs,eicu,aumc
0,0.37334525958716325,0,9,sirs,eicu,aumc
0,0.336488347643049,4,0,sirs,eicu,aumc
0,0.33785524943849893,4,1,sirs,eicu,aumc
0,0.31955933912613,4,2,sirs,eicu,aumc
0,0.3487689964328572,4,3,sirs,eicu,aumc
0,0.35067906474919286,4,4,sirs,eicu,aumc
0,0.3759632517930058,4,5,sirs,eicu,aumc
0,0.40700398027941487,4,6,sirs,eicu,aumc
0,0.4043746786249587,4,7,sirs,eicu,aumc
0,0.3418870729065151,4,8,sirs,eicu,aumc
0,0.37334525958716325,4,9,sirs,eicu,aumc
0,0.336488347643049,1,0,sirs,eicu,aumc
0,0.33785524943849893,1,1,sirs,eicu,aumc
0,0.31955933912613,1,2,sirs,eicu,aumc
0,0.3487689964328572,1,3,sirs,eicu,aumc
0,0.35067906474919286,1,4,sirs,eicu,aumc
0,0.3759632517930058,1,5,sirs,eicu,aumc
0,0.40700398027941487,1,6,sirs,eicu,aumc
0,0.4043746786249587,1,7,sirs,eicu,aumc
0,0.3418870729065151,1,8,sirs,eicu,aumc
0,0.37334525958716325,1,9,sirs,eicu,aumc
0,0.336488347643049,2,0,sirs,eicu,aumc
0,0.33785524943849893,2,1,sirs,eicu,aumc
0,0.31955933912613,2,2,sirs,eicu,aumc
0,0.3487689964328572,2,3,sirs,eicu,aumc
0,0.35067906474919286,2,4,sirs,eicu,aumc
0,0.3759632517930058,2,5,sirs,eicu,aumc
0,0.40700398027941487,2,6,sirs,eicu,aumc
0,0.4043746786249587,2,7,sirs,eicu,aumc
0,0.3418870729065151,2,8,sirs,eicu,aumc
0,0.37334525958716325,2,9,sirs,eicu,aumc
0,0.47182826226848196,0,0,sofa,eicu,aumc
0,0.42668832631284503,0,1,sofa,eicu,aumc
0,0.45597805477651343,0,2,sofa,eicu,aumc
0,0.4730279527865019,0,3,sofa,eicu,aumc
0,0.42962511339253817,0,4,sofa,eicu,aumc
0,0.45130562550795167,0,5,sofa,eicu,aumc
0,0.43705717954945983,0,6,sofa,eicu,aumc
0,0.43279686774350157,0,7,sofa,eicu,aumc
0,0.456772475465707,0,8,sofa,eicu,aumc
0,0.4135490846755146,0,9,sofa,eicu,aumc
0,0.47182826226848196,1,0,sofa,eicu,aumc
0,0.42668832631284503,1,1,sofa,eicu,aumc
0,0.45597805477651343,1,2,sofa,eicu,aumc
0,0.4730279527865019,1,3,sofa,eicu,aumc
0,0.42962511339253817,1,4,sofa,eicu,aumc
0,0.45130562550795167,1,5,sofa,eicu,aumc
0,0.43705717954945983,1,6,sofa,eicu,aumc
0,0.43279686774350157,1,7,sofa,eicu,aumc
0,0.456772475465707,1,8,sofa,eicu,aumc
0,0.4135490846755146,1,9,sofa,eicu,aumc
0,0.47182826226848196,2,0,sofa,eicu,aumc
0,0.42668832631284503,2,1,sofa,eicu,aumc
0,0.45597805477651343,2,2,sofa,eicu,aumc
0,0.4730279527865019,2,3,sofa,eicu,aumc
0,0.42962511339253817,2,4,sofa,eicu,aumc
0,0.45130562550795167,2,5,sofa,eicu,aumc
0,0.43705717954945983,2,6,sofa,eicu,aumc
0,0.43279686774350157,2,7,sofa,eicu,aumc
0,0.456772475465707,2,8,sofa,eicu,aumc
0,0.4135490846755146,2,9,sofa,eicu,aumc
0,0.47182826226848196,3,0,sofa,eicu,aumc
0,0.42668832631284503,3,1,sofa,eicu,aumc
0,0.45597805477651343,3,2,sofa,eicu,aumc
0,0.4730279527865019,3,3,sofa,eicu,aumc
0,0.42962511339253817,3,4,sofa,eicu,aumc
0,0.45130562550795167,3,5,sofa,eicu,aumc
0,0.43705717954945983,3,6,sofa,eicu,aumc
0,0.43279686774350157,3,7,sofa,eicu,aumc
0,0.456772475465707,3,8,sofa,eicu,aumc
0,0.4135490846755146,3,9,sofa,eicu,aumc
0,0.47182826226848196,4,0,sofa,eicu,aumc
0,0.42668832631284503,4,1,sofa,eicu,aumc
0,0.45597805477651343,4,2,sofa,eicu,aumc
0,0.4730279527865019,4,3,sofa,eicu,aumc
0,0.42962511339253817,4,4,sofa,eicu,aumc
0,0.45130562550795167,4,5,sofa,eicu,aumc
0,0.43705717954945983,4,6,sofa,eicu,aumc
0,0.43279686774350157,4,7,sofa,eicu,aumc
0,0.456772475465707,4,8,sofa,eicu,aumc
0,0.4135490846755146,4,9,sofa,eicu,aumc
0,0.47071822255982493,2,0,AttentionModel,eicu,eicu
0,0.47719840371197875,2,1,AttentionModel,eicu,eicu
0,0.4659748752761182,2,2,AttentionModel,eicu,eicu
0,0.4860267755278733,2,3,AttentionModel,eicu,eicu
0,0.46200208904647355,2,4,AttentionModel,eicu,eicu
0,0.4845298737618494,2,5,AttentionModel,eicu,eicu
0,0.46381258482130827,2,6,AttentionModel,eicu,eicu
0,0.46895954096667425,2,7,AttentionModel,eicu,eicu
0,0.47470959670155943,2,8,AttentionModel,eicu,eicu
0,0.475375090628941,2,9,AttentionModel,eicu,eicu
0,0.46434028585269704,1,0,AttentionModel,eicu,eicu
0,0.47944861623580043,1,1,AttentionModel,eicu,eicu
0,0.4605296933006624,1,2,AttentionModel,eicu,eicu
0,0.4921557634040167,1,3,AttentionModel,eicu,eicu
0,0.46329474395410974,1,4,AttentionModel,eicu,eicu
0,0.4816483385172894,1,5,AttentionModel,eicu,eicu
0,0.46255609558793154,1,6,AttentionModel,eicu,eicu
0,0.4610043428769628,1,7,AttentionModel,eicu,eicu
0,0.4775254353906876,1,8,AttentionModel,eicu,eicu
0,0.4652481294917981,1,9,AttentionModel,eicu,eicu
0,0.46648781201134615,0,0,AttentionModel,eicu,eicu
0,0.47145286854884016,0,1,AttentionModel,eicu,eicu
0,0.47389757322131615,0,2,AttentionModel,eicu,eicu
0,0.5012247901745894,0,3,AttentionModel,eicu,eicu
0,0.4573021465107905,0,4,AttentionModel,eicu,eicu
0,0.4749731781636066,0,5,AttentionModel,eicu,eicu
0,0.47250036117174954,0,6,AttentionModel,eicu,eicu
0,0.45537316817387585,0,7,AttentionModel,eicu,eicu
0,0.4809741230562582,0,8,AttentionModel,eicu,eicu
0,0.4689830561822147,0,9,AttentionModel,eicu,eicu
0,0.46048084730653815,4,0,AttentionModel,eicu,eicu
0,0.45675076549451465,4,1,AttentionModel,eicu,eicu
0,0.4447197503760032,4,2,AttentionModel,eicu,eicu
0,0.4755824718020352,4,3,AttentionModel,eicu,eicu
0,0.44424652434914325,4,4,AttentionModel,eicu,eicu
0,0.46716773579862153,4,5,AttentionModel,eicu,eicu
0,0.4535450404742195,4,6,AttentionModel,eicu,eicu
0,0.4561161146524837,4,7,AttentionModel,eicu,eicu
0,0.4554997827739143,4,8,AttentionModel,eicu,eicu
0,0.446535388894308,4,9,AttentionModel,eicu,eicu
0,0.4744940430674197,3,0,AttentionModel,eicu,eicu
0,0.47163537691142615,3,1,AttentionModel,eicu,eicu
0,0.4534672157186859,3,2,AttentionModel,eicu,eicu
0,0.48781549358366916,3,3,AttentionModel,eicu,eicu
0,0.45997650164555126,3,4,AttentionModel,eicu,eicu
0,0.48233839168320874,3,5,AttentionModel,eicu,eicu
0,0.47489694682656336,3,6,AttentionModel,eicu,eicu
0,0.4585515570734087,3,7,AttentionModel,eicu,eicu
0,0.4635802027678547,3,8,AttentionModel,eicu,eicu
0,0.4642595112879707,3,9,AttentionModel,eicu,eicu
0,0.45594229550493603,0,0,GRUModel,eicu,eicu
0,0.4769670124598805,0,1,GRUModel,eicu,eicu
0,0.4530809909046144,0,2,GRUModel,eicu,eicu
0,0.4916110174938746,0,3,GRUModel,eicu,eicu
0,0.4488688658989529,0,4,GRUModel,eicu,eicu
0,0.4780415298040558,0,5,GRUModel,eicu,eicu
0,0.4527551589152333,0,6,GRUModel,eicu,eicu
0,0.47879622764873486,0,7,GRUModel,eicu,eicu
0,0.4814498286865607,0,8,GRUModel,eicu,eicu
0,0.4638646170917071,0,9,GRUModel,eicu,eicu
0,0.45280632942843446,2,0,GRUModel,eicu,eicu
0,0.46148506810200207,2,1,GRUModel,eicu,eicu
0,0.44444819494873866,2,2,GRUModel,eicu,eicu
0,0.47836025755811473,2,3,GRUModel,eicu,eicu
0,0.4341148407298475,2,4,GRUModel,eicu,eicu
0,0.4626017822253271,2,5,GRUModel,eicu,eicu
0,0.437558061125077,2,6,GRUModel,eicu,eicu
0,0.4606319932317342,2,7,GRUModel,eicu,eicu
0,0.4713249582323073,2,8,GRUModel,eicu,eicu
0,0.457595025680249,2,9,GRUModel,eicu,eicu
0,0.48091542732914083,4,0,GRUModel,eicu,eicu
0,0.4904659812978621,4,1,GRUModel,eicu,eicu
0,0.4686495358975231,4,2,GRUModel,eicu,eicu
0,0.5039477233122782,4,3,GRUModel,eicu,eicu
0,0.4639817287623405,4,4,GRUModel,eicu,eicu
0,0.495864608486526,4,5,GRUModel,eicu,eicu
0,0.4704017656003576,4,6,GRUModel,eicu,eicu
0,0.48577800196076226,4,7,GRUModel,eicu,eicu
0,0.49392878157763787,4,8,GRUModel,eicu,eicu
0,0.4770359289518876,4,9,GRUModel,eicu,eicu
0,0.4520652055449673,3,0,GRUModel,eicu,eicu
0,0.46302421207281824,3,1,GRUModel,eicu,eicu
0,0.44505467977435736,3,2,GRUModel,eicu,eicu
0,0.49446027334002673,3,3,GRUModel,eicu,eicu
0,0.4297944017982942,3,4,GRUModel,eicu,eicu
0,0.4658298859404437,3,5,GRUModel,eicu,eicu
0,0.44185913301523516,3,6,GRUModel,eicu,eicu
0,0.4534862273160604,3,7,GRUModel,eicu,eicu
0,0.46682513547817894,3,8,GRUModel,eicu,eicu
0,0.456506285351375,3,9,GRUModel,eicu,eicu
0,0.4455189451886973,1,0,GRUModel,eicu,eicu
0,0.46319799996328676,1,1,GRUModel,eicu,eicu
0,0.441029579062878,1,2,GRUModel,eicu,eicu
0,0.47014238683497744,1,3,GRUModel,eicu,eicu
0,0.43321370847081864,1,4,GRUModel,eicu,eicu
0,0.46572048462629023,1,5,GRUModel,eicu,eicu
0,0.4439460027023979,1,6,GRUModel,eicu,eicu
0,0.45868740969321975,1,7,GRUModel,eicu,eicu
0,0.45955786177348845,1,8,GRUModel,eicu,eicu
0,0.4553084906360569,1,9,GRUModel,eicu,eicu
0,0.3967354767583956,4,0,lgbm,eicu,eicu
0,0.42065755370920266,4,1,lgbm,eicu,eicu
0,0.4199035788287265,4,2,lgbm,eicu,eicu
0,0.42714952761831837,4,3,lgbm,eicu,eicu
0,0.4078991095254847,4,4,lgbm,eicu,eicu
0,0.4093687978097405,4,5,lgbm,eicu,eicu
0,0.40908896040527687,4,6,lgbm,eicu,eicu
0,0.40235378133874405,4,7,lgbm,eicu,eicu
0,0.4134808087528221,4,8,lgbm,eicu,eicu
0,0.413915960495015,4,9,lgbm,eicu,eicu
0,0.3934197757744139,2,0,lgbm,eicu,eicu
0,0.41694693998986293,2,1,lgbm,eicu,eicu
0,0.41741803174252,2,2,lgbm,eicu,eicu
0,0.4218975802412842,2,3,lgbm,eicu,eicu
0,0.4037853573708715,2,4,lgbm,eicu,eicu
0,0.4093427276812178,2,5,lgbm,eicu,eicu
0,0.4125660960557158,2,6,lgbm,eicu,eicu
0,0.4016291701650123,2,7,lgbm,eicu,eicu
0,0.41344678760430176,2,8,lgbm,eicu,eicu
0,0.4109362983364171,2,9,lgbm,eicu,eicu
0,0.40521236870066624,1,0,lgbm,eicu,eicu
0,0.4234387941672332,1,1,lgbm,eicu,eicu
0,0.4227518485121256,1,2,lgbm,eicu,eicu
0,0.42739462179788024,1,3,lgbm,eicu,eicu
0,0.4134148041928027,1,4,lgbm,eicu,eicu
0,0.4165307121820264,1,5,lgbm,eicu,eicu
0,0.413361592883703,1,6,lgbm,eicu,eicu
0,0.41346911786465,1,7,lgbm,eicu,eicu
0,0.4145433978619595,1,8,lgbm,eicu,eicu
0,0.4168948730609523,1,9,lgbm,eicu,eicu
0,0.39909759330977446,0,0,lgbm,eicu,eicu
0,0.42094675087651173,0,1,lgbm,eicu,eicu
0,0.42160753622492864,0,2,lgbm,eicu,eicu
0,0.43123735017733034,0,3,lgbm,eicu,eicu
0,0.4112061178424757,0,4,lgbm,eicu,eicu
0,0.414135090484522,0,5,lgbm,eicu,eicu
0,0.4098538141895948,0,6,lgbm,eicu,eicu
0,0.41103562340883465,0,7,lgbm,eicu,eicu
0,0.4172616544246097,0,8,lgbm,eicu,eicu
0,0.4133164863848432,0,9,lgbm,eicu,eicu
0,0.4029440968872594,3,0,lgbm,eicu,eicu
0,0.42068144892330084,3,1,lgbm,eicu,eicu
0,0.4195927181447445,3,2,lgbm,eicu,eicu
0,0.4307839634438951,3,3,lgbm,eicu,eicu
0,0.4170084637516486,3,4,lgbm,eicu,eicu
0,0.4118145980794813,3,5,lgbm,eicu,eicu
0,0.4122042017901987,3,6,lgbm,eicu,eicu
0,0.40336364531144575,3,7,lgbm,eicu,eicu
0,0.4160157316978959,3,8,lgbm,eicu,eicu
0,0.41865231610846665,3,9,lgbm,eicu,eicu
0,0.39379825623969217,0,0,lr,eicu,eicu
0,0.413520854385766,0,1,lr,eicu,eicu
0,0.40576223563030933,0,2,lr,eicu,eicu
0,0.4292374730676579,0,3,lr,eicu,eicu
0,0.3989962296101116,0,4,lr,eicu,eicu
0,0.4171016763666038,0,5,lr,eicu,eicu
0,0.40947955922824364,0,6,lr,eicu,eicu
0,0.4169369680449373,0,7,lr,eicu,eicu
0,0.42132896417951177,0,8,lr,eicu,eicu
0,0.41912522232038607,0,9,lr,eicu,eicu
0,0.387284132429253,3,0,lr,eicu,eicu
0,0.4099369067462511,3,1,lr,eicu,eicu
0,0.40935159147000544,3,2,lr,eicu,eicu
0,0.42269702888093186,3,3,lr,eicu,eicu
0,0.3975986806758244,3,4,lr,eicu,eicu
0,0.41623670366685456,3,5,lr,eicu,eicu
0,0.41107250664187933,3,6,lr,eicu,eicu
0,0.4092042661582299,3,7,lr,eicu,eicu
0,0.4177496585298064,3,8,lr,eicu,eicu
0,0.42227321995055,3,9,lr,eicu,eicu
0,0.3875764601535282,4,0,lr,eicu,eicu
0,0.40726862906685074,4,1,lr,eicu,eicu
0,0.40134680478421825,4,2,lr,eicu,eicu
0,0.4201802204526527,4,3,lr,eicu,eicu
0,0.39261176801713116,4,4,lr,eicu,eicu
0,0.40773728866471826,4,5,lr,eicu,eicu
0,0.4051866046196817,4,6,lr,eicu,eicu
0,0.4081286130613754,4,7,lr,eicu,eicu
0,0.4158359967860848,4,8,lr,eicu,eicu
0,0.41161714716751174,4,9,lr,eicu,eicu
0,0.39169622137720006,1,0,lr,eicu,eicu
0,0.41428157305069696,1,1,lr,eicu,eicu
0,0.4052673374819038,1,2,lr,eicu,eicu
0,0.4273435655240573,1,3,lr,eicu,eicu
0,0.39894687581482546,1,4,lr,eicu,eicu
0,0.4165046917021674,1,5,lr,eicu,eicu
0,0.4128935593140327,1,6,lr,eicu,eicu
0,0.4168206495840625,1,7,lr,eicu,eicu
0,0.4227020581178026,1,8,lr,eicu,eicu
0,0.4180822797986078,1,9,lr,eicu,eicu
0,0.38648198875135914,2,0,lr,eicu,eicu
0,0.40669457264714914,2,1,lr,eicu,eicu
0,0.4031501747713271,2,2,lr,eicu,eicu
0,0.4173452452014483,2,3,lr,eicu,eicu
0,0.3941824450545318,2,4,lr,eicu,eicu
0,0.40951370386822716,2,5,lr,eicu,eicu
0,0.4064400272833779,2,6,lr,eicu,eicu
0,0.4111871020220981,2,7,lr,eicu,eicu
0,0.41510601258760405,2,8,lr,eicu,eicu
0,0.4137929850640558,2,9,lr,eicu,eicu
0,0.27854933606664917,2,0,mews,eicu,eicu
0,0.28264915624729714,2,1,mews,eicu,eicu
0,0.2735490795177442,2,2,mews,eicu,eicu
0,0.28589018206369027,2,3,mews,eicu,eicu
0,0.2756097586182034,2,4,mews,eicu,eicu
0,0.277365065614509,2,5,mews,eicu,eicu
0,0.2917799471988682,2,6,mews,eicu,eicu
0,0.28372612723281637,2,7,mews,eicu,eicu
0,0.28439577088878887,2,8,mews,eicu,eicu
0,0.28653612450558313,2,9,mews,eicu,eicu
0,0.27854933606664917,1,0,mews,eicu,eicu
0,0.28264915624729714,1,1,mews,eicu,eicu
0,0.2735490795177442,1,2,mews,eicu,eicu
0,0.28589018206369027,1,3,mews,eicu,eicu
0,0.2756097586182034,1,4,mews,eicu,eicu
0,0.277365065614509,1,5,mews,eicu,eicu
0,0.2917799471988682,1,6,mews,eicu,eicu
0,0.28372612723281637,1,7,mews,eicu,eicu
0,0.28439577088878887,1,8,mews,eicu,eicu
0,0.28653612450558313,1,9,mews,eicu,eicu
0,0.27854933606664917,4,0,mews,eicu,eicu
0,0.28264915624729714,4,1,mews,eicu,eicu
0,0.2735490795177442,4,2,mews,eicu,eicu
0,0.28589018206369027,4,3,mews,eicu,eicu
0,0.2756097586182034,4,4,mews,eicu,eicu
0,0.277365065614509,4,5,mews,eicu,eicu
0,0.2917799471988682,4,6,mews,eicu,eicu
0,0.28372612723281637,4,7,mews,eicu,eicu
0,0.28439577088878887,4,8,mews,eicu,eicu
0,0.28653612450558313,4,9,mews,eicu,eicu
0,0.27854933606664917,0,0,mews,eicu,eicu
0,0.28264915624729714,0,1,mews,eicu,eicu
0,0.2735490795177442,0,2,mews,eicu,eicu
0,0.28589018206369027,0,3,mews,eicu,eicu
0,0.2756097586182034,0,4,mews,eicu,eicu
0,0.277365065614509,0,5,mews,eicu,eicu
0,0.2917799471988682,0,6,mews,eicu,eicu
0,0.28372612723281637,0,7,mews,eicu,eicu
0,0.28439577088878887,0,8,mews,eicu,eicu
0,0.28653612450558313,0,9,mews,eicu,eicu
0,0.27854933606664917,3,0,mews,eicu,eicu
0,0.28264915624729714,3,1,mews,eicu,eicu
0,0.2735490795177442,3,2,mews,eicu,eicu
0,0.28589018206369027,3,3,mews,eicu,eicu
0,0.2756097586182034,3,4,mews,eicu,eicu
0,0.277365065614509,3,5,mews,eicu,eicu
0,0.2917799471988682,3,6,mews,eicu,eicu
0,0.28372612723281637,3,7,mews,eicu,eicu
0,0.28439577088878887,3,8,mews,eicu,eicu
0,0.28653612450558313,3,9,mews,eicu,eicu
0,0.2820619884152261,3,0,news,eicu,eicu
0,0.2894526527407263,3,1,news,eicu,eicu
0,0.28319364296869454,3,2,news,eicu,eicu
0,0.29494009733232895,3,3,news,eicu,eicu
0,0.283470753709344,3,4,news,eicu,eicu
0,0.28761143643527126,3,5,news,eicu,eicu
0,0.30236353927543685,3,6,news,eicu,eicu
0,0.2942458604498782,3,7,news,eicu,eicu
0,0.291681598080741,3,8,news,eicu,eicu
0,0.2930759637672028,3,9,news,eicu,eicu
0,0.2820619884152261,0,0,news,eicu,eicu
0,0.2894526527407263,0,1,news,eicu,eicu
0,0.28319364296869454,0,2,news,eicu,eicu
0,0.29494009733232895,0,3,news,eicu,eicu
0,0.283470753709344,0,4,news,eicu,eicu
0,0.28761143643527126,0,5,news,eicu,eicu
0,0.30236353927543685,0,6,news,eicu,eicu
0,0.2942458604498782,0,7,news,eicu,eicu
0,0.291681598080741,0,8,news,eicu,eicu
0,0.2930759637672028,0,9,news,eicu,eicu
0,0.2820619884152261,4,0,news,eicu,eicu
0,0.2894526527407263,4,1,news,eicu,eicu
0,0.28319364296869454,4,2,news,eicu,eicu
0,0.29494009733232895,4,3,news,eicu,eicu
0,0.283470753709344,4,4,news,eicu,eicu
0,0.28761143643527126,4,5,news,eicu,eicu
0,0.30236353927543685,4,6,news,eicu,eicu
0,0.2942458604498782,4,7,news,eicu,eicu
0,0.291681598080741,4,8,news,eicu,eicu
0,0.2930759637672028,4,9,news,eicu,eicu
0,0.2820619884152261,2,0,news,eicu,eicu
0,0.2894526527407263,2,1,news,eicu,eicu
0,0.28319364296869454,2,2,news,eicu,eicu
0,0.29494009733232895,2,3,news,eicu,eicu
0,0.283470753709344,2,4,news,eicu,eicu
0,0.28761143643527126,2,5,news,eicu,eicu
0,0.30236353927543685,2,6,news,eicu,eicu
0,0.2942458604498782,2,7,news,eicu,eicu
0,0.291681598080741,2,8,news,eicu,eicu
0,0.2930759637672028,2,9,news,eicu,eicu
0,0.2820619884152261,1,0,news,eicu,eicu
0,0.2894526527407263,1,1,news,eicu,eicu
0,0.28319364296869454,1,2,news,eicu,eicu
0,0.29494009733232895,1,3,news,eicu,eicu
0,0.283470753709344,1,4,news,eicu,eicu
0,0.28761143643527126,1,5,news,eicu,eicu
0,0.30236353927543685,1,6,news,eicu,eicu
0,0.2942458604498782,1,7,news,eicu,eicu
0,0.291681598080741,1,8,news,eicu,eicu
0,0.2930759637672028,1,9,news,eicu,eicu
0,0.2738018977917067,4,0,qsofa,eicu,eicu
0,0.2767168210166495,4,1,qsofa,eicu,eicu
0,0.2734420554306749,4,2,qsofa,eicu,eicu
0,0.27494561402606965,4,3,qsofa,eicu,eicu
0,0.27092423558995266,4,4,qsofa,eicu,eicu
0,0.2746386509924801,4,5,qsofa,eicu,eicu
0,0.2878566162284312,4,6,qsofa,eicu,eicu
0,0.29101433821354844,4,7,qsofa,eicu,eicu
0,0.281713298458413,4,8,qsofa,eicu,eicu
0,0.28136762575414587,4,9,qsofa,eicu,eicu
0,0.2738018977917067,2,0,qsofa,eicu,eicu
0,0.2767168210166495,2,1,qsofa,eicu,eicu
0,0.2734420554306749,2,2,qsofa,eicu,eicu
0,0.27494561402606965,2,3,qsofa,eicu,eicu
0,0.27092423558995266,2,4,qsofa,eicu,eicu
